date,hour,PM10,PM2.5,ozone,temperature,precipitation,windspeed,humidity,visibility,count
2021-04-16,8,26.0,15.0,0.028,11.8,0,3.2,60,2000,260
2021-04-16,9,27.0,13.0,0.031,12.1,0,2.4,61,2000,183
2021-04-16,10,26.0,13.0,0.032,12.1,0,4.9,66,2000,88
2021-04-16,11,22.0,14.0,0.029,11.1,0,4.3,84,646,17
2021-04-16,12,16.0,9.0,0.03,10.9,1,3.9,94,323,52
2021-04-16,13,28.0,14.0,0.034,11.0,0,3.3,93,940,113
2021-04-16,14,50.0,17.0,0.04,11.6,0,2.8,89,980,170
2021-04-16,15,123.0,30.0,0.039,13.9,0,2.9,74,1965,235
2021-04-16,16,269.0,62.0,0.037,14.7,0,4.1,61,1298,332
2021-04-16,17,296.0,57.0,0.034,14.6,0,3.9,46,1003,406
2021-04-16,18,119.0,28.0,0.028,13.8,0,3.4,38,1936,629
2021-04-16,19,66.0,19.0,0.024,12.2,0,2.1,40,2000,372
2021-04-16,20,74.0,21.0,0.025,11.1,0,3.0,42,2000,233
2021-04-16,21,86.0,24.0,0.021,10.2,0,1.6,45,2000,223
2021-04-16,22,98.0,25.0,0.018,9.4,0,0.9,49,2000,259
2021-04-16,23,97.0,28.0,0.011,8.7,0,1.1,58,2000,104
2021-04-17,0,100.0,29.0,0.009,8.1,0,0.6,62,2000,100
2021-04-17,1,96.0,27.0,0.018,7.8,0,0.9,66,2000,53
2021-04-17,2,104.0,32.0,0.019,7.6,0,1.2,67,2000,30
2021-04-17,3,88.0,26.0,0.003,7.3,0,0.9,68,2000,38
2021-04-17,4,74.0,24.0,0.003,6.7,0,1.1,69,2000,13
2021-04-17,5,74.0,23.0,0.002,6.2,0,1.9,75,2000,12
2021-04-17,6,85.0,27.0,0.003,6.2,0,0.8,72,2000,30
2021-04-17,7,87.0,25.0,0.01,6.7,0,0.7,75,2000,56
2021-04-17,8,90.0,26.0,0.014,8.1,0,1.0,70,2000,102
2021-04-17,9,99.0,29.0,0.011,10.2,0,2.4,61,2000,138
2021-04-17,10,129.0,32.0,0.025,11.2,0,2.6,57,1894,190
2021-04-17,11,147.0,34.0,0.033,11.2,0,3.2,46,1872,214
2021-04-17,12,130.0,32.0,0.034,11.6,0,4.5,43,2000,116
2021-04-17,13,126.0,29.0,0.036,10.7,0,4.0,52,2000,188
2021-04-17,14,103.0,29.0,0.039,13.2,0,3.4,49,2000,264
2021-04-17,15,70.0,17.0,0.036,13.9,0,4.8,48,2000,362
2021-04-17,16,56.0,16.0,0.032,13.2,0,6.7,42,2000,310
2021-04-17,17,55.0,12.0,0.032,10.6,0,1.3,55,2000,314
2021-04-17,18,46.0,13.0,0.032,10.7,0,1.0,50,2000,244
2021-04-17,19,31.0,10.0,0.032,10.8,0,4.6,35,2000,218
2021-04-17,20,33.0,10.0,0.03,9.7,0,3.6,48,2000,177
2021-04-17,21,30.0,7.0,0.03,9.0,0,3.2,54,2000,216
2021-04-17,22,37.0,9.0,0.029,8.4,0,2.7,56,2000,190
2021-04-17,23,34.0,8.0,0.031,8.1,0,3.4,53,2000,81
2021-04-18,0,31.0,7.0,0.03,7.6,0,2.8,57,2000,57
2021-04-18,1,25.0,10.0,0.028,7.2,0,2.8,66,2000,51
2021-04-18,2,22.0,12.0,0.025,6.8,0,3.2,71,2000,48
2021-04-18,3,16.0,8.0,0.022,6.5,0,2.5,75,2000,14
2021-04-18,4,16.0,9.0,0.02,6.2,0,2.6,75,2000,9
2021-04-18,5,11.0,4.0,0.018,5.8,0,0.5,75,2000,12
2021-04-18,6,18.0,7.0,0.016,5.7,0,2.7,79,2000,20
2021-04-18,7,17.0,7.0,0.019,5.6,0,0.7,78,2000,49
2021-04-18,8,19.0,3.0,0.023,7.2,0,3.7,71,2000,80
2021-04-18,9,21.0,4.0,0.025,8.5,0,4.0,64,2000,133
2021-04-18,10,26.0,12.0,0.029,10.1,0,3.1,58,2000,176
2021-04-18,11,29.0,11.0,0.033,11.2,0,2.8,54,2000,270
2021-04-18,12,40.0,16.0,0.035,12.8,0,3.0,50,2000,348
2021-04-18,13,34.0,12.0,0.038,13.7,0,3.7,47,2000,467
2021-04-18,14,37.0,16.0,0.037,14.1,0,4.8,43,2000,604
2021-04-18,15,37.0,14.0,0.038,14.6,0,4.8,46,2000,592
2021-04-18,16,37.0,15.0,0.037,15.2,0,3.6,47,2000,654
2021-04-18,17,42.0,14.0,0.037,14.8,0,4.4,46,2000,530
2021-04-18,18,45.0,18.0,0.039,13.6,0,4.0,53,2000,384
2021-04-18,19,40.0,19.0,0.037,11.9,0,4.5,62,2000,266
2021-04-18,20,37.0,19.0,0.034,10.6,0,3.5,69,2000,227
2021-04-18,21,34.0,17.0,0.032,9.9,0,2.0,71,2000,229
2021-04-18,22,34.0,18.0,0.031,9.2,0,2.5,76,2000,156
2021-04-18,23,32.0,18.0,0.027,8.6,0,1.6,75,2000,77
2021-04-19,0,29.0,17.0,0.027,7.9,0,0.8,76,2000,43
2021-04-19,1,31.0,17.0,0.032,7.3,0,0.5,77,2000,26
2021-04-19,2,29.0,15.0,0.034,6.8,0,1.6,78,2000,24
2021-04-19,3,32.0,21.0,0.03,6.7,0,1.3,80,1897,16
2021-04-19,4,31.0,22.0,0.027,6.6,0,0.5,83,1537,9
2021-04-19,5,33.0,23.0,0.023,6.3,0,1.0,86,1212,27
2021-04-19,6,36.0,26.0,0.018,5.8,0,1.8,86,1098,71
2021-04-19,7,35.0,25.0,0.018,6.1,0,1.8,87,1155,187
2021-04-19,8,36.0,21.0,0.025,8.2,0,1.0,81,1483,335
2021-04-19,9,42.0,18.0,0.029,10.6,0,1.8,67,1958,230
2021-04-19,10,39.0,19.0,0.036,13.2,0,2.3,61,2000,145
2021-04-19,11,37.0,15.0,0.043,14.9,0,3.2,55,2000,242
2021-04-19,12,42.0,17.0,0.047,16.3,0,4.2,49,2000,229
2021-04-19,13,44.0,17.0,0.053,17.6,0,4.0,46,2000,264
2021-04-19,14,48.0,20.0,0.056,18.6,0,2.9,45,2000,280
2021-04-19,15,49.0,18.0,0.054,19.0,0,4.6,45,2000,309
2021-04-19,16,53.0,20.0,0.052,18.4,0,4.3,48,2000,366
2021-04-19,17,49.0,19.0,0.051,17.4,0,4.1,50,2000,529
2021-04-19,18,49.0,19.0,0.049,16.4,0,3.7,52,2000,802
2021-04-19,19,45.0,20.0,0.044,14.6,0,2.9,59,2000,504
2021-04-19,20,47.0,22.0,0.049,13.2,0,3.7,66,2000,312
2021-04-19,21,45.0,21.0,0.046,12.2,0,3.3,69,2000,304
2021-04-19,22,48.0,22.0,0.043,11.6,0,2.5,71,2000,237
2021-04-19,23,47.0,23.0,0.041,11.0,0,2.0,73,1970,127
2021-04-20,0,49.0,25.0,0.042,10.5,0,1.6,74,1744,64
2021-04-20,1,49.0,29.0,0.038,10.2,0,1.1,76,1673,34
2021-04-20,2,48.0,31.0,0.037,9.8,0,0.5,79,1521,20
2021-04-20,3,45.0,28.0,0.033,9.5,0,0.6,81,1412,16
2021-04-20,4,45.0,30.0,0.028,8.9,0,0.2,84,1240,13
2021-04-20,5,46.0,32.0,0.016,8.6,0,0.2,86,1002,30
2021-04-20,6,49.0,37.0,0.007,8.3,0,1.6,88,822,90
2021-04-20,7,51.0,38.0,0.017,8.4,0,1.9,89,800,203
2021-04-20,8,56.0,39.0,0.027,10.5,0,1.9,82,870,347
2021-04-20,9,59.0,32.0,0.045,13.3,0,1.7,69,1327,242
2021-04-20,10,72.0,37.0,0.06,15.6,0,1.6,60,1359,174
2021-04-20,11,74.0,36.0,0.065,17.7,0,1.5,48,1555,236
2021-04-20,12,81.0,43.0,0.067,19.4,0,2.7,43,1577,288
2021-04-20,13,85.0,47.0,0.07,20.6,0,2.8,38,1605,268
2021-04-20,14,89.0,47.0,0.077,21.5,0,2.5,39,1307,280
2021-04-20,15,73.0,38.0,0.072,21.6,0,3.5,35,1538,299
2021-04-20,16,60.0,25.0,0.06,21.8,0,3.3,36,1833,336
2021-04-20,17,42.0,18.0,0.046,20.3,0,4.0,34,2000,489
2021-04-20,18,39.0,15.0,0.042,18.3,0,3.5,33,2000,855
2021-04-20,19,33.0,15.0,0.038,16.4,0,2.7,30,2000,449
2021-04-20,20,37.0,17.0,0.028,15.5,0,1.1,37,2000,360
2021-04-20,21,38.0,19.0,0.026,14.7,0,2.4,42,2000,352
2021-04-20,22,43.0,19.0,0.019,14.0,0,0.2,45,2000,281
2021-04-20,23,41.0,20.0,0.012,13.3,0,0.8,46,2000,111
2021-04-21,0,45.0,25.0,0.005,12.9,0,1.0,50,2000,64
2021-04-21,1,43.0,22.0,0.004,12.4,0,0.7,56,2000,46
2021-04-21,2,47.0,25.0,0.005,11.9,0,0.0,59,2000,11
2021-04-21,3,41.0,24.0,0.009,11.7,0,1.8,58,2000,21
2021-04-21,4,43.0,25.0,0.008,11.1,0,1.8,60,2000,23
2021-04-21,5,44.0,25.0,0.004,10.9,0,0.7,62,2000,30
2021-04-21,6,48.0,27.0,0.003,10.4,0,1.8,65,2000,83
2021-04-21,7,49.0,26.0,0.007,10.4,0,1.1,65,2000,197
2021-04-21,8,59.0,31.0,0.014,12.7,0,2.2,60,1955,387
2021-04-21,9,65.0,34.0,0.019,15.6,0,0.6,52,1816,233
2021-04-21,10,71.0,41.0,0.04,18.8,0,1.8,42,1760,176
2021-04-21,11,78.0,36.0,0.06,21.1,0,2.0,36,1763,201
2021-04-21,12,86.0,36.0,0.064,23.1,0,1.7,33,1922,278
2021-04-21,13,83.0,42.0,0.06,24.7,0,2.2,32,1727,268
2021-04-21,14,90.0,49.0,0.068,26.4,0,2.1,26,1834,247
2021-04-21,15,84.0,43.0,0.07,27.6,0,1.3,25,1994,248
2021-04-21,16,75.0,38.0,0.071,28.1,0,1.8,25,1867,320
2021-04-21,17,84.0,42.0,0.071,27.8,0,1.5,23,2000,588
2021-04-21,18,104.0,59.0,0.057,26.1,0,2.7,30,1395,829
2021-04-21,19,99.0,57.0,0.061,24.1,0,2.5,37,1155,521
2021-04-21,20,98.0,52.0,0.068,22.7,0,2.1,40,1275,377
2021-04-21,21,87.0,40.0,0.071,21.1,0,4.1,39,1932,384
2021-04-21,22,92.0,44.0,0.066,19.8,0,3.6,42,1735,314
2021-04-21,23,79.0,44.0,0.061,18.7,0,2.6,44,1499,122
2021-04-22,0,80.0,50.0,0.057,17.3,0,2.7,43,1617,87
2021-04-22,1,62.0,40.0,0.06,16.8,0,1.5,43,1728,64
2021-04-22,2,60.0,39.0,0.065,16.5,0,2.4,42,1881,21
2021-04-22,3,59.0,37.0,0.06,16.1,0,2.9,44,1950,29
2021-04-22,4,62.0,35.0,0.058,16.7,0,4.1,45,1834,15
2021-04-22,5,70.0,38.0,0.045,16.9,0,2.7,49,1896,29
2021-04-22,6,74.0,41.0,0.04,16.4,0,1.5,48,1752,81
2021-04-22,7,70.0,38.0,0.02,16.3,0,2.2,52,1781,186
2021-04-22,8,77.0,43.0,0.032,17.3,0,1.9,53,1545,348
2021-04-22,9,76.0,41.0,0.04,19.0,0,3.2,46,1478,214
2021-04-22,10,74.0,42.0,0.046,20.6,0,3.4,43,1583,167
2021-04-22,11,76.0,39.0,0.065,22.7,0,1.7,38,1623,228
2021-04-22,12,75.0,43.0,0.077,24.7,0,2.0,34,1498,233
2021-04-22,13,63.0,35.0,0.074,26.2,0,1.6,30,1529,253
2021-04-22,14,50.0,25.0,0.068,27.5,0,2.5,22,1774,265
2021-04-22,15,44.0,24.0,0.071,27.4,0,2.5,23,2000,285
2021-04-22,16,50.0,28.0,0.069,26.4,0,2.9,25,2000,358
2021-04-22,17,70.0,39.0,0.061,25.4,0,2.3,28,2000,512
2021-04-22,18,61.0,30.0,0.057,23.7,0,4.2,30,2000,698
2021-04-22,19,50.0,29.0,0.054,22.8,0,3.2,30,2000,456
2021-04-22,20,52.0,35.0,0.046,22.0,0,1.2,33,2000,364
2021-04-22,21,61.0,34.0,0.055,21.2,0,2.2,35,2000,413
2021-04-22,22,69.0,38.0,0.065,20.3,0,3.1,36,2000,294
2021-04-22,23,56.0,34.0,0.061,18.8,0,3.2,42,1838,150
2021-04-23,0,59.0,32.0,0.057,18.4,0,1.1,43,2000,89
2021-04-23,1,52.0,30.0,0.05,18.0,0,2.5,45,2000,49
2021-04-23,2,53.0,31.0,0.042,18.3,0,2.9,44,2000,29
2021-04-23,3,53.0,31.0,0.04,17.9,0,0.7,45,2000,24
2021-04-23,4,64.0,35.0,0.048,17.8,0,3.9,50,2000,16
2021-04-23,5,58.0,33.0,0.04,17.2,0,2.1,53,2000,27
2021-04-23,6,56.0,32.0,0.036,17.4,0,1.2,51,2000,68
2021-04-23,7,45.0,25.0,0.039,17.1,0,3.2,58,2000,162
2021-04-23,8,39.0,21.0,0.039,17.6,0,2.8,58,2000,341
2021-04-23,9,43.0,23.0,0.037,17.7,0,4.2,58,2000,204
2021-04-23,10,44.0,24.0,0.039,18.2,0,2.9,57,2000,169
2021-04-23,11,39.25,21.75,0.03925,20.5,0,4.4,42,2000,261
2021-04-23,12,34.5,19.5,0.0395,20.6,0,4.4,32,2000,258
2021-04-23,13,29.75,17.25,0.03975,20.6,0,4.0,33,2000,236
2021-04-23,14,25.0,15.0,0.04,21.7,0,3.9,33,2000,244
2021-04-23,15,29.0,17.0,0.04,21.5,0,5.4,31,2000,298
2021-04-23,16,23.0,13.0,0.037,21.2,0,4.0,32,2000,363
2021-04-23,17,24.0,13.0,0.035,21.1,0,3.9,33,2000,493
2021-04-23,18,20.0,14.0,0.035,20.5,0,3.1,34,2000,692
2021-04-23,19,25.0,14.0,0.032,19.9,0,2.1,35,2000,434
2021-04-23,20,27.0,16.0,0.031,19.2,0,2.4,37,2000,363
2021-04-23,21,23.0,13.0,0.033,18.7,0,2.9,39,2000,333
2021-04-23,22,20.0,11.0,0.034,18.4,0,3.5,41,2000,355
2021-04-23,23,18.0,9.0,0.033,17.9,0,4.0,42,2000,165
2021-04-24,0,15.0,9.0,0.033,17.6,0,2.9,41,2000,115
2021-04-24,1,16.0,8.0,0.036,17.2,0,2.3,41,2000,56
2021-04-24,2,18.0,10.0,0.032,16.7,0,2.3,42,2000,46
2021-04-24,3,19.0,8.0,0.038,16.4,0,4.8,45,2000,24
2021-04-24,4,17.0,11.0,0.038,15.9,0,3.9,41,2000,19
2021-04-24,5,15.0,8.0,0.036,15.7,0,3.2,40,2000,23
2021-04-24,6,17.0,9.0,0.035,15.5,0,3.1,40,2000,31
2021-04-24,7,17.0,9.0,0.033,15.5,0,3.0,40,2000,66
2021-04-24,8,20.0,11.0,0.035,15.9,0,2.3,39,2000,124
2021-04-24,9,19.0,8.0,0.036,17.2,0,2.7,35,2000,154
2021-04-24,10,20.0,9.0,0.038,18.6,0,2.5,32,2000,205
2021-04-24,11,20.0,8.0,0.04,20.1,0,2.2,26,2000,267
2021-04-24,12,22.0,10.0,0.041,21.0,0,1.3,26,2000,328
2021-04-24,13,22.0,9.0,0.037,20.8,0,4.2,29,2000,364
2021-04-24,14,28.0,11.0,0.042,20.6,0,3.9,30,2000,418
2021-04-24,15,27.0,10.0,0.04,21.7,0,3.6,37,2000,450
2021-04-24,16,28.0,12.0,0.04,22.0,0,1.2,37,2000,548
2021-04-24,17,23.0,9.0,0.039,20.9,0,3.1,41,2000,585
2021-04-24,18,19.0,14.0,0.036,21.1,0,2.9,41,2000,570
2021-04-24,19,30.0,15.0,0.03,19.9,0,2.9,46,2000,401
2021-04-24,20,35.0,18.0,0.027,18.8,0,1.4,49,2000,355
2021-04-24,21,30.0,15.0,0.03,17.8,0,2.2,55,2000,343
2021-04-24,22,27.0,14.0,0.03,16.7,0,3.2,60,2000,301
2021-04-24,23,23.0,12.0,0.031,15.7,0,2.7,65,2000,183
2021-04-25,0,22.0,13.0,0.026,15.3,0,0.4,65,2000,119
2021-04-25,1,25.0,14.0,0.021,14.6,0,1.3,68,2000,57
2021-04-25,2,24.0,16.0,0.02,14.1,0,2.3,73,2000,40
2021-04-25,3,25.0,16.0,0.017,13.8,0,2.5,74,2000,20
2021-04-25,4,29.0,18.0,0.016,13.3,0,1.9,75,2000,10
2021-04-25,5,26.0,15.0,0.023,12.6,0,2.2,76,2000,13
2021-04-25,6,29.0,15.0,0.031,13.0,0,3.4,70,2000,35
2021-04-25,7,25.0,11.0,0.035,13.8,0,4.4,68,2000,61
2021-04-25,8,27.0,13.0,0.037,15.4,0,5.2,64,2000,72
2021-04-25,9,27.0,11.0,0.038,17.1,0,4.9,56,2000,161
2021-04-25,10,19.0,8.0,0.04,18.6,0,4.7,51,2000,207
2021-04-25,11,19.0,8.0,0.041,19.6,0,4.6,45,2000,246
2021-04-25,12,20.0,5.0,0.043,20.7,0,3.8,41,2000,405
2021-04-25,13,18.0,8.0,0.044,21.6,0,3.2,37,2000,469
2021-04-25,14,21.0,9.0,0.046,22.5,0,3.7,35,2000,545
2021-04-25,15,19.0,9.0,0.048,23.1,0,2.1,33,2000,679
2021-04-25,16,17.0,9.0,0.048,23.5,0,1.3,31,2000,688
2021-04-25,17,21.0,11.0,0.046,23.9,0,2.4,32,2000,655
2021-04-25,18,23.0,11.0,0.039,23.1,0,1.9,35,2000,606
2021-04-25,19,20.0,10.0,0.035,21.6,0,2.7,38,2000,498
2021-04-25,20,23.0,10.0,0.027,19.9,0,2.7,40,2000,411
2021-04-25,21,23.0,11.0,0.018,18.8,0,1.4,42,2000,324
2021-04-25,22,24.0,11.0,0.006,17.5,0,1.8,43,2000,255
2021-04-25,23,25.0,12.0,0.008,16.5,0,1.7,47,2000,139
2021-04-26,0,23.0,11.0,0.022,15.6,0,2.3,49,2000,72
2021-04-26,1,19.0,9.0,0.027,15.1,0,2.4,49,2000,42
2021-04-26,2,19.0,10.0,0.031,15.1,0,2.8,52,1987,26
2021-04-26,3,17.0,7.0,0.036,14.5,0,2.3,51,2000,19
2021-04-26,4,20.0,9.0,0.035,13.6,0,2.5,51,2000,10
2021-04-26,5,14.0,6.0,0.034,12.9,0,2.7,52,2000,21
2021-04-26,6,13.0,4.0,0.031,12.4,0,2.4,48,2000,83
2021-04-26,7,17.0,3.0,0.03,12.6,0,2.6,42,2000,203
2021-04-26,8,22.0,3.0,0.033,14.4,0,2.6,34,2000,351
2021-04-26,9,20.0,6.0,0.036,16.0,0,1.9,30,2000,235
2021-04-26,10,27.0,13.0,0.04,17.4,0,3.3,32,2000,173
2021-04-26,11,32.0,14.0,0.042,17.7,0,3.3,48,2000,218
2021-04-26,12,41.0,14.0,0.043,18.3,0,3.3,55,2000,271
2021-04-26,13,35.0,15.0,0.049,19.8,0,2.8,50,2000,268
2021-04-26,14,42.0,17.0,0.054,20.2,0,3.3,48,2000,262
2021-04-26,15,32.0,18.0,0.051,20.0,0,2.7,48,2000,266
2021-04-26,16,32.0,14.0,0.049,19.8,0,3.3,49,2000,366
2021-04-26,17,28.0,11.0,0.044,18.9,0,3.7,51,2000,534
2021-04-26,18,27.0,13.0,0.04,18.7,0,3.2,47,2000,888
2021-04-26,19,27.0,13.0,0.038,17.5,0,3.2,50,2000,560
2021-04-26,20,31.0,14.0,0.03,16.6,0,2.2,55,2000,389
2021-04-26,21,41.0,19.0,0.027,16.2,0,1.8,60,2000,373
2021-04-26,22,34.0,19.0,0.03,15.3,0,1.7,71,2000,270
2021-04-26,23,32.0,17.0,0.033,14.4,0,2.4,76,2000,155
2021-04-27,0,28.0,14.0,0.041,13.8,0,0.2,75,2000,156
2021-04-27,1,27.0,14.0,0.038,13.2,0,1.8,75,2000,114
2021-04-27,2,29.0,15.0,0.031,13.0,0,0.8,77,2000,64
2021-04-27,3,27.0,15.0,0.029,13.0,0,0.6,75,2000,34
2021-04-27,4,27.0,16.0,0.031,12.6,0,2.1,69,2000,30
2021-04-27,5,26.0,15.0,0.029,12.6,0,1.9,66,2000,66
2021-04-27,6,22.0,8.0,0.025,12.6,0,0.7,65,2000,150
2021-04-27,7,21.0,9.0,0.027,13.1,0,0.8,64,2000,324
2021-04-27,8,22.0,10.0,0.029,13.7,0,1.4,62,2000,744
2021-04-27,9,24.0,8.0,0.029,14.3,0,1.1,58,2000,438
2021-04-27,10,28.0,9.0,0.035,15.6,0,2.3,55,2000,324
2021-04-27,11,29.0,10.0,0.035,16.6,0,1.0,53,2000,498
2021-04-27,12,28.0,15.0,0.038,17.1,0,2.6,50,2000,550
2021-04-27,13,36.0,17.0,0.046,18.4,0,2.3,46,2000,494
2021-04-27,14,36.0,21.0,0.051,19.2,0,3.0,44,2000,516
2021-04-27,15,34.0,19.0,0.048,19.6,0,2.9,39,2000,568
2021-04-27,16,36.0,15.0,0.041,18.2,0,4.4,47,1966,670
2021-04-27,17,26.0,10.0,0.039,17.2,0,3.4,51,2000,609
2021-04-27,18,23.0,11.0,0.037,16.5,0,4.2,52,2000,624
2021-04-27,19,20.0,8.0,0.036,15.8,0,4.0,58,2000,391
2021-04-27,20,24.0,9.0,0.035,15.5,0,2.6,62,2000,292
2021-04-27,21,23.0,9.0,0.032,15.4,0,3.1,72,1797,197
2021-04-27,22,20.0,10.0,0.033,15.3,0,3.5,72,2000,186
2021-04-27,23,22.0,10.0,0.033,15.0,0,3.5,76,2000,66
2021-04-28,0,24.0,11.0,0.029,14.4,1,3.4,88,262,8
2021-04-28,1,23.0,12.0,0.032,13.7,1,4.6,94,816,38
2021-04-28,2,31.0,19.0,0.033,13.4,0,2.8,95,492,28
2021-04-28,3,39.0,20.0,0.034,12.9,0,2.9,90,751,12
2021-04-28,4,43.0,18.0,0.034,12.3,0,2.4,88,896,22
2021-04-28,5,46.0,22.0,0.033,11.8,0,2.2,87,856,40
2021-04-28,6,58.0,29.0,0.026,11.3,0,1.5,88,746,126
2021-04-28,7,62.0,34.0,0.025,11.4,0,2.9,88,669,356
2021-04-28,8,70.0,35.0,0.026,11.9,0,3.4,86,663,706
2021-04-28,9,74.0,34.0,0.025,12.9,0,1.8,81,733,452
2021-04-28,10,72.0,34.0,0.026,13.7,0,2.2,76,817,302
2021-04-28,11,71.0,29.0,0.035,14.9,0,2.7,72,990,450
2021-04-28,12,78.0,28.0,0.041,16.6,0,2.6,66,1247,468
2021-04-28,13,69.0,26.0,0.041,17.3,0,3.1,56,1711,498
2021-04-28,14,75.0,25.0,0.041,17.9,0,2.8,54,1911,490
2021-04-28,15,68.0,19.0,0.041,17.8,0,3.7,44,2000,552
2021-04-28,16,57.0,18.0,0.04,17.7,0,2.4,43,2000,714
2021-04-28,17,53.0,15.0,0.037,17.1,0,3.0,42,2000,1126
2021-04-28,18,49.0,15.0,0.033,17.2,0,3.0,40,2000,1600
2021-04-28,19,39.0,14.0,0.028,16.1,0,1.6,37,2000,976
2021-04-28,20,46.0,20.0,0.018,14.8,0,0.9,44,2000,804
2021-04-28,21,55.0,22.0,0.016,14.2,0,0.3,48,2000,612
2021-04-28,22,59.0,25.0,0.005,13.9,0,1.2,52,2000,592
2021-04-28,23,72.0,27.0,0.004,14.0,0,1.7,53,2000,236
2021-04-29,0,71.0,28.0,0.007,13.4,0,1.4,56,2000,77
2021-04-29,1,78.0,26.0,0.017,12.6,0,0.5,58,2000,43
2021-04-29,2,79.0,29.0,0.006,11.9,0,1.1,58,2000,32
2021-04-29,3,63.0,22.0,0.007,11.7,0,1.3,62,2000,24
2021-04-29,4,58.0,20.0,0.002,11.4,0,2.4,63,2000,20
2021-04-29,5,43.0,17.0,0.003,11.2,0,2.3,62,2000,24
2021-04-29,6,47.0,17.0,0.004,11.0,0,2.1,63,2000,71
2021-04-29,7,46.0,15.0,0.012,11.6,0,2.6,61,2000,198
2021-04-29,8,48.0,18.0,0.013,13.0,0,2.8,60,2000,307
2021-04-29,9,56.0,17.0,0.022,13.1,0,2.5,58,2000,150
2021-04-29,10,74.0,18.0,0.046,14.7,0,4.7,51,2000,64
2021-04-29,11,70.0,17.0,0.047,14.9,0,2.8,49,2000,171
2021-04-29,12,74.0,19.0,0.045,16.1,0,3.1,42,2000,196
2021-04-29,13,80.0,20.0,0.048,16.9,0,2.3,43,2000,212
2021-04-29,14,78.0,19.0,0.051,18.7,0,3.1,40,2000,239
2021-04-29,15,72.0,22.0,0.053,19.2,0,1.9,37,2000,327
2021-04-29,16,65.0,22.0,0.055,19.7,0,2.5,35,2000,334
2021-04-29,17,68.0,21.0,0.051,19.6,0,1.0,35,2000,522
2021-04-29,18,72.0,20.0,0.047,18.7,0,1.5,35,2000,695
2021-04-29,19,73.0,22.0,0.047,17.6,0,3.7,39,2000,460
2021-04-29,20,79.0,26.0,0.041,16.5,0,2.5,43,2000,330
2021-04-29,21,77.0,24.0,0.041,15.7,0,2.2,50,2000,282
2021-04-29,22,61.0,22.0,0.048,15.5,0,3.3,51,2000,175
2021-04-29,23,39.0,17.0,0.043,12.6,1,3.4,77,600,3
2021-04-30,0,30.0,14.0,0.043,11.5,1,1.4,86,394,8
2021-04-30,1,23.0,10.0,0.046,11.2,1,2.1,91,562,3
2021-04-30,3,18.0,9.0,0.048,9.4,1,4.2,89,791,1
2021-04-30,5,12.0,6.0,0.044,8.8,1,1.2,93,614,3
2021-04-30,6,12.0,6.0,0.038,8.9,1,2.4,93,1765,9
2021-04-30,7,12.0,5.0,0.031,8.9,1,2.0,95,1419,57
2021-04-30,8,14.0,6.0,0.031,9.1,0,2.2,93,1927,142
2021-04-30,9,13.0,5.0,0.033,9.9,0,1.9,90,1966,155
2021-04-30,10,19.0,7.0,0.032,11.2,0,1.5,83,2000,147
2021-04-30,11,16.0,9.0,0.032,12.7,0,2.2,73,2000,198
2021-04-30,12,18.0,11.0,0.032,14.1,0,2.1,67,2000,235
2021-04-30,13,18.0,11.0,0.045,13.6,0,3.0,69,2000,196
2021-04-30,14,35.0,17.0,0.04,13.8,0,2.8,71,2000,234
2021-04-30,15,46.0,19.0,0.042,12.6,0,4.2,75,1989,172
2021-04-30,16,59.0,22.0,0.045,13.2,0,2.1,75,1580,265
2021-04-30,17,58.0,25.0,0.041,13.2,0,3.4,73,1575,398
2021-04-30,18,63.0,31.0,0.035,12.7,0,4.0,78,1154,557
2021-04-30,19,70.0,33.0,0.035,12.3,0,2.3,78,821,362
2021-04-30,20,68.0,33.0,0.031,11.9,0,3.0,81,780,253
2021-04-30,21,41.0,18.0,0.034,11.7,0,2.1,81,901,215
2021-04-30,22,23.0,10.0,0.033,11.3,0,2.2,82,1947,223
2021-04-30,23,23.0,11.0,0.03,11.0,0,1.6,83,1953,111
2021-05-01,0,24.0,11.0,0.026,10.8,0,0.3,81,1959,86
2021-05-01,1,22.0,11.0,0.034,10.8,0,2.3,83,1673,55
2021-05-01,2,29.0,16.0,0.032,10.5,0,1.8,82,1762,30
2021-05-01,3,36.0,25.0,0.027,10.2,0,1.9,82,1134,27
2021-05-01,4,31.0,22.0,0.028,10.2,0,2.0,83,913,5
2021-05-01,5,27.0,17.0,0.03,9.9,0,2.0,90,577,9
2021-05-01,6,24.0,15.0,0.031,9.6,1,2.4,90,730,21
2021-05-01,7,20.0,9.0,0.028,9.8,0,2.4,90,809,18
2021-05-01,8,20.0,11.0,0.032,10.4,1,1.6,89,1228,66
2021-05-01,9,22.0,9.0,0.036,11.2,0,3.1,76,2000,98
2021-05-01,10,24.0,9.0,0.038,11.1,0,3.0,79,1992,160
2021-05-01,11,29.0,9.0,0.04,12.0,0,1.8,65,2000,186
2021-05-01,12,29.0,11.0,0.04,13.5,0,3.6,50,2000,246
2021-05-01,13,29.0,12.0,0.041,15.2,0,3.4,49,2000,206
2021-05-01,14,28.0,17.0,0.035,11.7,1,1.3,66,1436,39
2021-05-01,15,18.0,10.0,0.034,9.3,1,4.2,86,442,16
2021-05-01,16,12.0,5.0,0.034,10.0,1,3.6,87,1752,22
2021-05-01,17,12.0,5.0,0.032,10.4,1,3.0,84,2000,25
